1735689600000000,93576.00000000,93702.15000000,93537.50000000,93661.20000000,45.94160000,1735689899999999,4301907.48382050,7448,16.87967000,1580504.06031420,0
1735689900000000,93661.20000000,93678.02000000,93600.00000000,93607.10000000,71.94585000,1735690199999999,6736120.65415710,4165,16.66761000,1560680.29120270,0
