1735689000000,93544.49000000,93702.15000000,93544.49000000,93646.96000000,20.99684000,1735689299999,1966053.03402150,5307,10.22470000,957379.79985630,0
1735689300000,93646.97000000,93676.98000000,93576.00000000,93576.00000000,17.03553000,1735689599999,1595066.14758930,3808,10.38243000,972157.12069690,0
